Movie_id,Unknown,Action,Adventure,Animation,Children's,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,Strings
649,0,0,0,0,0,0,g,0,i,0,0,0,0,0,0,0,q,0,0,giq
650,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
651,0,b,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,bir
652,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
653,0,0,0,0,0,0,g,0,0,0,k,0,0,0,0,0,q,0,0,gkq
654,0,0,0,0,0,0,0,0,0,0,k,0,0,n,0,0,q,0,0,knq
655,0,0,c,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,cfi
656,0,0,0,0,0,0,g,0,0,0,k,0,0,0,0,0,q,0,0,gkq
657,0,0,0,0,0,0,0,0,0,0,k,0,0,0,0,0,q,0,0,kq
658,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
659,0,0,0,0,0,f,0,0,0,0,0,0,0,n,0,0,q,0,0,fnq
660,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,
662,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
663,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
664,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
665,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,bpq
666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
668,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,pq
671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
673,0,0,0,0,0,0,0,0,0,0,k,0,0,0,0,0,q,0,0,kq
674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
676,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
677,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
678,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,q,0,0,iq
679,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bc
680,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bc
681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
682,0,0,0,0,0,0,0,0,0,0,0,0,0,n,0,0,q,0,0,nq
683,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
684,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
685,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
686,0,b,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,bi
687,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,r,0,fr
688,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
689,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
690,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,ir
691,0,0,0,0,0,0,0,0,0,0,k,0,0,0,0,p,q,0,0,kpq
692,0,0,0,0,0,f,0,0,i,0,0,0,0,0,o,0,0,0,0,fio
693,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,0,0,o
695,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
696,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,q,0,0,ilq
697,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
698,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
699,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
700,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
701,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
702,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
703,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,0,0,0,il
704,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
705,0,0,0,0,0,0,0,0,0,0,0,0,m,0,o,0,0,0,0,mo
706,0,0,0,0,0,0,0,0,0,0,0,l,0,0,0,0,0,0,0,l
707,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
708,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
709,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
710,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
711,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
712,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
713,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,0,0,0,il
714,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
715,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
716,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
717,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,q,0,0,ilq
718,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
719,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,r,0,fr
720,0,b,c,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,bcio
721,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
722,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
723,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
724,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
725,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
726,0,0,0,0,e,0,0,0,i,0,0,0,0,0,0,0,0,0,0,ei
727,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
728,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,p,0,0,0,fp
729,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,0,0,0,il
730,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
731,0,0,0,0,0,f,0,0,i,0,0,0,0,0,o,0,0,0,0,fio
732,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
733,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
734,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
735,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
736,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
737,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
738,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
739,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
740,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
741,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,q,0,0,iq
742,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,q,0,0,iq
743,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
744,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,ir
745,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
746,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
747,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
748,0,b,0,0,0,0,0,0,0,0,0,0,0,0,o,0,q,0,0,boq
749,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
750,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
751,0,b,0,0,0,0,0,0,0,0,0,0,0,0,o,0,q,0,0,boq
752,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
753,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
754,0,0,0,0,0,0,g,0,0,0,0,0,0,0,0,0,q,0,0,gq
755,0,b,c,0,e,0,0,0,0,j,0,0,0,0,0,p,0,0,0,bcejp
756,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
757,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,pq
759,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,p
761,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
762,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
763,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
764,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
765,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
766,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
768,0,0,c,0,e,0,0,0,0,0,0,l,0,0,0,0,0,0,0,cel
769,0,b,c,0,0,0,0,0,0,0,0,0,0,n,0,p,0,0,0,bcnp
770,0,0,0,0,0,0,g,0,0,0,k,0,0,n,0,0,q,0,0,gknq
771,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,bpq
772,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,q
774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
775,0,0,0,0,0,f,0,0,i,0,0,0,0,0,o,0,0,0,0,fio
776,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
778,0,0,0,0,0,f,0,0,i,0,0,0,0,0,o,0,0,0,0,fio
779,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
780,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
781,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
782,0,0,0,0,0,0,0,0,i,0,0,l,0,0,0,0,0,0,0,il
783,0,0,0,0,0,f,0,0,0,0,0,l,0,0,o,0,0,0,0,flo
784,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
785,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
786,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
787,0,0,0,0,0,f,0,0,i,0,0,l,0,0,0,0,0,0,0,fil
788,0,0,0,0,0,0,0,0,0,0,0,l,0,0,0,0,q,0,0,lq
789,0,0,0,0,0,f,0,0,i,0,0,l,0,0,0,0,0,0,0,fil
790,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
791,0,0,0,0,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,e
792,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
793,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
794,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
795,0,0,0,0,e,f,0,0,0,0,0,0,0,0,0,0,0,0,0,ef
796,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
797,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,bp
798,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
799,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,q
801,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
802,0,b,c,0,0,0,g,0,0,0,0,0,0,0,0,0,q,0,0,bcgq
803,0,b,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,bir
804,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
805,0,0,0,0,0,f,0,0,0,0,0,0,0,n,0,0,0,0,0,fn
806,0,b,0,0,0,0,g,0,i,0,0,0,0,0,0,0,0,0,0,bgi
807,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
808,0,b,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,bi
809,0,b,0,0,0,0,0,0,i,0,0,0,0,n,0,0,0,0,0,bin
810,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
811,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
812,0,0,c,0,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ce
813,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
814,0,0,0,0,0,0,0,h,0,0,0,l,0,0,0,0,0,0,0,hl
815,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
817,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
818,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
819,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
820,0,0,c,d,e,f,0,0,0,j,0,0,0,0,0,0,0,0,0,cdefj
821,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
822,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
823,0,0,0,0,0,0,g,0,0,0,k,0,0,0,0,0,q,0,0,gkq
824,0,0,0,0,0,f,0,0,0,0,0,l,0,0,0,0,0,0,0,fl
825,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,bpq
826,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,c
827,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bcq
828,0,0,c,0,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ce
829,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bc
830,0,b,0,0,0,0,0,0,0,0,0,0,0,n,0,0,q,0,0,bnq
831,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,bcpq
832,0,0,0,0,e,0,0,0,i,j,0,0,0,0,0,0,0,0,0,eij
833,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,q
835,0,0,0,0,0,f,0,0,0,0,0,0,m,0,o,0,0,0,0,fmo
836,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
837,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
838,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,b
839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,q
840,0,b,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,s,bi
841,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
842,0,0,0,0,e,f,0,0,i,0,0,0,0,0,0,0,0,0,0,efi
843,0,0,0,0,e,f,0,0,0,0,0,0,0,0,0,0,0,0,0,ef
844,0,0,0,0,0,0,g,0,0,0,0,0,0,0,0,0,0,0,0,g
845,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
846,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
847,0,0,0,0,0,0,0,h,i,0,0,0,0,0,0,0,0,0,0,hi
848,0,0,0,0,0,0,0,0,0,0,k,0,0,0,0,0,q,0,0,kq
849,0,b,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,0,0,bo
850,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
851,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
852,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,q,0,0,iq
853,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
854,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
855,0,b,0,0,0,0,0,0,i,0,0,0,0,n,o,0,q,0,0,binoq
856,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
857,0,0,0,0,0,0,0,h,0,0,0,l,0,0,0,0,0,0,0,hl
858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
859,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
860,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,q
861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
862,0,0,c,0,e,f,0,0,0,0,0,0,0,0,0,0,0,0,0,cef
863,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
864,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
865,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
866,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
867,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
868,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
869,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,0,0,o
871,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,0,0,o
873,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
874,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
875,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
876,0,b,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,bf
877,0,0,c,0,0,0,0,0,0,0,0,0,0,0,o,0,0,0,0,co
878,0,0,0,0,e,f,0,0,0,0,0,0,0,n,0,0,0,0,0,efn
879,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,r,0,bqr
880,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
881,0,b,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,bf
882,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
883,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
884,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,q,0,0,oq
887,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
888,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,0,0,o
890,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bc
891,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,ir
892,0,0,0,0,e,f,0,0,0,j,0,0,0,0,0,0,0,0,0,efj
893,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
894,0,0,0,0,e,f,0,0,0,0,0,0,0,0,0,0,0,0,0,ef
895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,q
896,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
897,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,bcp
898,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
899,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
900,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
901,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
902,0,0,0,0,0,f,g,0,0,0,0,0,0,n,0,0,q,0,0,fgnq
903,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
904,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
905,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
906,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
907,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
908,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
909,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
910,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
911,0,0,0,0,0,0,g,0,i,0,0,0,0,0,0,0,0,0,0,gi
912,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bq
913,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
914,0,0,0,0,0,0,g,0,i,0,0,0,0,n,0,0,q,0,0,ginq
915,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
916,0,b,0,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,bpq
917,0,b,0,0,0,0,0,0,i,0,0,0,0,0,0,0,q,0,0,biq
918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,0,0,o
919,0,0,c,0,0,0,0,0,0,0,0,0,0,0,0,p,0,0,0,cp
920,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
921,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,s,
923,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
924,0,0,c,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,ci
925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,pq
926,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
927,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
928,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
929,0,0,0,0,e,f,0,0,0,0,0,0,0,0,0,0,0,0,0,ef
930,0,b,c,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,bcq
931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,p,q,0,0,pq
932,0,0,0,0,e,f,0,0,0,0,0,0,0,0,0,0,0,0,0,ef
933,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
934,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
935,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,r,0,ir
936,0,0,0,0,0,f,0,0,i,0,0,0,0,0,o,0,0,0,0,fio
937,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
938,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
939,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,q,0,0,iq
940,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
941,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
942,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,q,0,0,q
944,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,r,0,fir
945,0,0,0,0,0,f,0,0,0,0,0,0,0,n,o,0,q,0,0,fnoq
946,0,0,0,d,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,de
947,0,0,c,0,0,0,0,0,0,0,0,0,0,0,o,0,0,0,0,co
948,0,0,0,0,0,f,0,0,0,0,0,0,0,0,o,0,0,0,0,fo
949,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
950,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
951,0,0,c,0,e,0,0,0,0,j,0,0,0,0,0,0,0,0,0,cej
952,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
953,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
954,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
955,0,0,0,0,0,0,0,0,i,0,0,0,0,0,o,0,0,0,0,io
956,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
957,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
958,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
959,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
960,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
961,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
962,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
963,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,q,0,0,iq
964,0,0,0,0,0,f,0,0,i,0,0,0,0,0,0,0,0,0,0,fi
965,0,0,0,0,0,f,0,0,0,0,0,0,m,0,0,0,0,0,0,fm
966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,o,0,0,0,0,o
967,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
968,0,0,0,0,0,0,0,0,0,0,0,0,m,0,0,0,0,0,0,m
969,0,0,0,d,e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,de
970,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,0,0,f
971,0,0,0,0,0,f,0,0,0,0,0,0,0,0,0,0,0,r,0,fr
972,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,0,0,0,i
973,0,0,0,0,0,0,0,h,0,0,0,0,0,0,0,0,0,0,0,h
974,0,0,0,0,0,0,0,0,i,0,0,0,0,0,0,0,q,0,0,iq
